cl_id,cl_tracked,cl_fraud,cl_refunded,cb_amount,rf_amount,pv,revenue,co_name,gender,datecl,payment_method,mid,pid,card_brand,ps_id,pss_id
6060,1,0,1,16.64,35.44,1469.52,448.64,France,male,2021-03-18,Prepaid cards,78,1105,JBC,62,81
8901,0,0,0,12.08,43.76,2753.04,906.04,Australia,male,2021-02-25,Bank transfers,65,1151,Visa,44,19
1303,0,0,0,13.08,3.16,4714.72,792.52,United States,male,2021-01-28,Prepaid cards,160,1226,Amex,20,66
1655,0,0,0,21.08,37.24,1606.88,512.32,France,male,2021-01-21,Prepaid cards,11,1217,Visa,45,42
3953,0,1,0,27.04,2.72,3385.52,747.92,United Kingdom,female,2021-01-09,Bank transfers,210,1280,Amex,87,87
3726,0,1,0,34,2.64,4223.6,282.64,Germany,female,2021-01-18,E-Wallet,134,1103,MasterCard,69,28
3511,1,0,1,21.4,8.16,2909.8,69.8,Brazil,female,2021-03-02,Prepaid cards,224,1052,Amex,36,10
1756,0,0,1,16.12,7.08,1406.12,718.88,Finland,male,2021-02-11,E-Wallet,206,1259,JBC,53,60
7924,0,0,0,8.76,42.04,3645.88,815.36,Canada,male,2021-02-06,Credit cards,215,1145,MasterCard,38,21
9085,1,1,0,8.8,49.72,2867.6,158.48,Norway,male,2021-02-25,E-Wallet,248,1084,JBC,93,82
1543,1,0,1,42.44,32.76,2122.56,864.68,Germany,female,2021-02-17,Prepaid cards,282,1295,JBC,47,93
3418,0,1,0,27.12,14.08,2725.2,446.44,New Zealand,female,2021-02-20,Credit cards,176,1005,Amex,7,38
5927,1,0,0,21.88,41.68,1948.88,658.08,France,male,2021-03-19,Prepaid cards,141,1227,MasterCard,54,95
5869,0,1,0,11.04,19.72,4267.92,363.2,Germany,female,2021-02-07,Prepaid cards,94,1096,MasterCard,58,77
4378,0,0,1,22.48,36.48,3884.92,803.4,Spain,female,2021-01-10,Prepaid cards,228,1179,Visa,7,75
9948,1,0,0,20.76,4.88,1377.96,892.32,Germany,female,2021-03-15,Bank transfers,39,1278,Visa,72,82
4476,0,1,1,12.12,40.72,1997.92,973.6,Finland,male,2021-02-20,Credit cards,201,1017,Visa,90,47
4621,1,1,0,19.48,16.8,3673.56,962.72,Switzerland,female,2021-03-10,Prepaid cards,99,1083,Amex,51,45
9533,0,1,1,27.84,32.52,1787.88,654.56,Finland,male,2021-01-10,E-Wallet,200,1257,Amex,30,92
5760,1,1,1,38.76,35.16,3433.12,475.6,Norway,female,2021-01-26,Bank transfers,156,1291,Visa,42,87
9545,1,1,1,19.36,40.6,4115.04,118.44,Iran,female,2021-02-01,E-Wallet,99,1027,Amex,43,74
4962,1,0,1,19.56,42.24,4762.92,917.72,Brazil,female,2021-03-26,Credit cards,202,1002,MasterCard,25,40
9286,0,1,0,33.04,48.28,4776.6,169,Brazil,female,2021-02-08,Bank transfers,148,1286,Amex,38,42
4060,0,0,1,27.32,13.32,4072.68,546.4,Netherlands,female,2021-02-16,Prepaid cards,179,1147,Visa,42,5
4525,0,0,1,49.24,22.52,1998.16,175.92,Iran,male,2021-02-08,Bank transfers,292,1191,Visa,41,84
1152,1,0,0,28.8,38.32,1657.76,827.68,Netherlands,male,2021-03-13,Credit cards,58,1212,MasterCard,37,15
300,0,1,1,11.68,28.68,2354.48,347.6,Germany,female,2021-02-13,Bank transfers,118,1176,MasterCard,97,100
5198,0,0,0,30.08,30.6,2916.2,531.04,Norway,female,2021-02-13,Bank transfers,212,1007,JBC,35,61
8117,1,0,1,21.72,36.64,2649.88,924.68,New Zealand,female,2021-01-14,E-Wallet,102,1198,JBC,33,6
901,1,0,1,10.32,49.96,1994.12,79.56,Denmark,female,2021-02-27,Bank transfers,224,1223,JBC,43,37
7696,1,1,0,26.64,18,3951.04,63.72,Turkey,female,2021-01-15,Mobile,270,1024,MasterCard,96,22
1600,0,0,0,14.88,38,3060.64,419.16,Denmark,male,2021-01-10,Prepaid cards,36,1113,Amex,90,53
9287,1,0,0,22.52,20.2,3943.6,105.28,Turkey,male,2021-01-18,Prepaid cards,109,1050,Amex,44,100
5161,1,0,1,14.72,38.36,2447.16,341.88,Australia,female,2021-03-01,Bank transfers,224,1200,Amex,59,4
662,1,0,1,32.4,37.64,1838.32,358.52,Brazil,female,2021-03-16,E-Wallet,157,1169,Visa,77,87
7021,1,0,0,8.76,24.48,2514.68,165.64,Brazil,female,2021-01-09,Credit cards,187,1008,Amex,1,1
9646,1,0,0,38.28,26.52,2736.56,276.24,Germany,female,2021-03-15,Bank transfers,50,1135,MasterCard,50,95
1189,0,0,1,28.96,30.88,4563.48,386.2,Switzerland,female,2021-03-09,Mobile,117,1284,Amex,52,95
4406,0,0,0,27.68,16,4341.72,577.92,France,male,2021-02-03,Mobile,62,1001,Visa,2,67
6130,1,0,0,10.16,13.08,3001.2,690.32,Canada,male,2021-01-17,Credit cards,262,1189,Visa,39,96
9379,1,1,1,29.64,40.64,3159.48,210.52,Spain,female,2021-03-01,Credit cards,172,1221,JBC,49,35
5482,1,1,1,31.6,24.2,3034.52,823.72,Norway,male,2021-01-22,Mobile,217,1099,Amex,46,91
4354,1,1,1,15.56,19.24,2662.68,987.44,Switzerland,female,2021-02-17,Bank transfers,225,1096,JBC,44,40
9359,1,0,0,1.2,41.36,3999.96,969.04,Iran,male,2021-02-20,Credit cards,285,1227,JBC,72,51
9527,0,1,0,4.84,10.8,2122.08,108.76,United States,male,2021-02-06,Mobile,218,1143,JBC,28,32
9814,0,1,0,18.52,35.36,4133.36,98.44,Iran,female,2021-01-02,Mobile,177,1017,Visa,64,60
6276,1,0,1,25.2,12,3113.4,587.32,Finland,female,2021-03-06,E-Wallet,117,1082,JBC,91,29
3126,1,1,1,32,46.52,2119.24,900.8,Canada,male,2021-03-22,Bank transfers,204,1156,Amex,55,10
6357,1,0,0,6.08,28.68,1987,698.04,United States,female,2021-02-23,E-Wallet,92,1180,Visa,62,92
6081,0,0,1,6.6,2.56,2945.72,737.64,Netherlands,female,2021-01-09,Mobile,268,1205,JBC,72,16
9121,1,0,0,43.08,6.16,3102.48,701.84,Denmark,female,2021-03-23,Mobile,54,1234,Amex,43,54
468,1,0,0,23.4,49.96,1422.92,739.12,Norway,female,2021-02-19,Bank transfers,46,1252,JBC,77,66
408,1,1,0,36.12,44.32,3268.72,65.6,Netherlands,female,2021-02-14,Mobile,95,1264,JBC,29,99
4847,0,0,0,26.8,33.36,3854.8,290.64,France,female,2021-01-23,E-Wallet,164,1100,Visa,60,16
1403,0,1,0,24.6,3.96,3171.52,535.76,Turkey,female,2021-04-01,Mobile,95,1101,Visa,33,67
3688,0,0,1,29.4,25.44,2741.68,208.64,Denmark,male,2021-01-05,Credit cards,231,1273,JBC,6,11
9223,1,1,0,11.68,2.12,1253.64,113.56,Germany,male,2021-04-01,E-Wallet,40,1293,MasterCard,46,74
306,0,0,1,23.84,31.36,1846.24,277,United Kingdom,female,2021-03-31,Bank transfers,117,1169,Visa,40,24
8936,0,1,1,45.12,5.52,3172.2,841.52,France,female,2021-03-11,E-Wallet,226,1197,JBC,51,15
3619,0,0,1,28.6,23.16,4611.08,476.76,Iran,male,2021-01-22,Credit cards,217,1005,Visa,50,30
4205,1,0,1,6.88,33.96,2491.48,992.56,Australia,male,2021-03-21,Bank transfers,56,1148,MasterCard,6,84
6135,0,1,1,46.96,14.04,1146.96,331.92,Turkey,male,2021-02-14,Bank transfers,42,1148,JBC,72,24
6467,1,0,0,29.24,43.08,2470.84,753.24,Netherlands,female,2021-02-02,Mobile,31,1154,JBC,47,54
7090,1,0,0,36.64,18.4,1647.24,680.32,France,male,2021-02-19,E-Wallet,94,1000,JBC,12,24
4187,0,0,0,39.56,31.92,4852.12,659.24,Netherlands,female,2021-01-17,Prepaid cards,190,1140,MasterCard,2,30
7537,0,1,0,39.08,13.84,2012.8,693.12,Australia,male,2021-03-29,Mobile,101,1094,MasterCard,67,16
7546,0,1,1,11.28,12.36,4251.6,218.48,Spain,female,2021-03-29,Bank transfers,179,1187,MasterCard,34,60
595,0,1,1,15.56,26.28,2314.92,714.76,Finland,male,2021-02-04,Mobile,294,1230,Amex,97,38
5548,1,1,0,32.92,22.72,2506.4,406.4,Netherlands,female,2021-03-16,Credit cards,209,1116,Amex,88,48
8875,0,0,1,23.2,22.96,3283.28,379.96,United Kingdom,female,2021-01-25,Prepaid cards,74,1198,MasterCard,10,59
2917,1,1,0,38.56,43.4,3908.68,955.4,Brazil,female,2021-01-07,Mobile,115,1126,MasterCard,82,50
5430,1,0,1,46.52,26.36,3825.96,80.96,Australia,female,2021-03-21,Bank transfers,125,1051,JBC,83,18
8931,0,1,1,18.84,9.24,3274.2,400.36,Finland,male,2021-02-22,Bank transfers,235,1054,Visa,6,93
2086,0,1,0,37,17.4,4588.4,771,Denmark,female,2021-01-07,Mobile,158,1250,MasterCard,48,46
6216,0,0,1,50,41.8,4977.24,662.08,Switzerland,male,2021-02-19,Prepaid cards,27,1008,Amex,9,56
9270,1,0,0,41,34.56,1657.28,881,Spain,male,2021-03-24,Prepaid cards,292,1147,Amex,12,75
3205,1,1,1,3.56,9.28,1888.48,243.72,Switzerland,female,2021-02-14,E-Wallet,293,1256,JBC,41,27
1071,1,1,1,45.04,6.92,1535.56,253.36,Spain,female,2021-02-27,Credit cards,264,1223,Amex,62,71
5311,0,0,1,37.16,36.36,1664.32,119.08,Brazil,male,2021-01-10,Prepaid cards,210,1279,Visa,62,63
3041,1,0,1,21.56,25.76,2911.04,166.72,United Kingdom,male,2021-02-16,Prepaid cards,39,1083,Amex,73,31
4390,0,0,0,41.48,26.72,3511.56,824.52,Finland,female,2021-02-25,Bank transfers,248,1026,Amex,50,33
2339,0,0,0,48.32,49.36,3800.92,396.8,Ireland,female,2021-01-27,Prepaid cards,77,1112,JBC,77,97
456,1,1,0,29.4,43.4,2720.76,940.84,France,female,2021-01-11,Mobile,190,1216,MasterCard,1,17
7225,0,0,1,27.84,36.72,3478.48,686,Brazil,male,2021-02-12,Mobile,247,1251,JBC,33,85
5455,1,1,0,11.08,19.68,2413.76,255.6,Spain,female,2021-03-05,Prepaid cards,137,1158,Visa,100,33
9227,0,0,0,5.48,1.08,1428.16,302.48,Germany,female,2021-02-17,Mobile,248,1148,Amex,47,21
5824,0,0,1,32.92,24.6,4898.96,616.4,New Zealand,female,2021-03-10,Mobile,254,1183,Amex,6,12
6618,1,0,0,7.84,6.6,3592.08,889.24,Switzerland,female,2021-02-03,Mobile,23,1286,Visa,27,10
9066,1,1,1,39.56,11.96,1581.44,179,Turkey,female,2021-01-08,E-Wallet,174,1289,MasterCard,23,81
1196,0,0,0,33.48,8.36,2918.08,611.56,New Zealand,male,2021-03-01,Mobile,203,1011,MasterCard,6,76
2405,0,0,1,42.04,39.6,3861.72,173.48,Ireland,female,2021-02-06,Mobile,79,1083,MasterCard,52,42
5833,1,0,1,24.48,22.44,1727.16,750.28,Ireland,female,2021-02-25,Credit cards,235,1189,Amex,85,67
1635,1,1,1,1.76,9,3174.6,145.76,Germany,male,2021-01-07,Bank transfers,274,1173,MasterCard,28,20
9858,0,1,0,12.16,13,1270.16,367.16,France,male,2021-03-19,Mobile,137,1179,JBC,92,56
877,1,1,0,14.4,43.72,1565.36,819.36,Canada,female,2021-03-19,Credit cards,38,1086,Visa,46,46
200,1,0,1,23.36,14.88,4739.32,306.16,Switzerland,female,2021-03-12,Mobile,261,1245,JBC,20,40
8968,1,1,1,49.76,39.12,4435.12,273.64,Australia,male,2021-02-10,Mobile,205,1079,MasterCard,98,40
7869,0,1,1,35.04,28.64,1311.16,708.72,Australia,female,2021-03-09,Credit cards,242,1271,Amex,25,57
5659,1,0,1,3.04,39.68,4585.68,601.48,Brazil,female,2021-01-12,Prepaid cards,201,1000,JBC,31,80
3313,1,1,1,31.44,8.48,1519,905.36,New Zealand,female,2021-03-06,Bank transfers,91,1089,Amex,83,50
8005,1,1,1,18.64,23.88,1931.56,708.8,New Zealand,male,2021-01-03,E-Wallet,21,1282,MasterCard,32,25
2839,0,1,0,37.96,34.08,2725.2,932.72,Australia,male,2021-03-02,Mobile,222,1194,Amex,71,56
8951,1,0,1,22.52,38.28,2404.04,906.64,Denmark,female,2021-01-26,Credit cards,231,1240,JBC,2,60
2353,0,0,0,23.2,14.88,4236.36,374.16,Switzerland,female,2021-02-04,Prepaid cards,296,1043,Amex,83,16
6691,0,0,0,25.04,27.16,4906.16,945.88,Denmark,male,2021-01-30,Credit cards,253,1012,Visa,8,14
3358,1,0,1,7.96,7.48,2649.16,267.32,United States,male,2021-02-12,E-Wallet,193,1179,JBC,40,18
9407,0,0,1,36,27.36,4114.92,567.12,Norway,female,2021-02-06,Mobile,80,1174,MasterCard,83,59
9510,0,0,1,38.6,29.6,4324.48,227.24,Canada,female,2021-01-21,Credit cards,274,1012,Amex,15,44
4982,1,0,0,20.44,28.12,4302.84,991.28,Norway,male,2021-03-06,E-Wallet,280,1247,MasterCard,55,9
2767,0,0,0,16.76,28.84,2486.4,273.32,Spain,female,2021-01-12,Prepaid cards,173,1060,MasterCard,41,33
8121,0,1,0,37.4,37.76,4625.52,92.6,Switzerland,female,2021-02-24,Prepaid cards,5,1298,MasterCard,2,40
4711,0,0,1,2.16,4.24,2232.24,757.56,Norway,male,2021-02-10,Bank transfers,3,1217,JBC,64,29
8637,0,1,1,21.8,32.32,1047.48,716.36,Spain,male,2021-01-29,Bank transfers,199,1233,JBC,82,75
6983,0,1,1,11.72,20.36,1926.28,589.12,France,female,2021-01-23,Credit cards,164,1202,Amex,81,17
8317,0,0,1,16.24,12.56,3406.56,155.12,France,female,2021-03-14,Credit cards,70,1092,MasterCard,82,96
3218,0,0,0,20.64,2.92,4965.28,632.48,Norway,male,2021-01-31,Bank transfers,115,1223,JBC,9,2
7964,1,0,1,35,47.88,4523.96,74,Germany,female,2021-03-06,Bank transfers,157,1086,JBC,42,88
7369,1,1,1,12.68,39.72,2751.32,708.4,Spain,female,2021-02-27,Mobile,289,1025,Visa,93,30
4825,0,1,1,35.64,13.8,2390.24,210.2,Norway,male,2021-03-27,Mobile,171,1160,Amex,96,73
7740,1,1,0,20.04,8.52,2208.08,809.6,Netherlands,male,2021-02-10,Bank transfers,151,1118,Visa,39,86
6298,0,1,0,22.32,4.84,1356.6,394.4,Denmark,female,2021-03-26,Prepaid cards,108,1217,MasterCard,32,100
6496,0,0,0,1.32,17.96,4768.52,417.76,Brazil,female,2021-03-30,Bank transfers,31,1020,MasterCard,17,15
6529,1,0,0,45.72,35.56,1082.52,592.72,Australia,male,2021-03-09,Mobile,208,1160,Amex,15,13
3835,0,0,1,49.4,39.36,4221,566.2,France,female,2021-03-07,Credit cards,165,1048,Visa,55,34
6745,0,1,1,10.52,7.96,4970.2,227.84,New Zealand,female,2021-02-08,Credit cards,256,1179,JBC,52,10
7454,0,1,0,14.96,28.84,2078.72,93.32,Norway,female,2021-01-03,Prepaid cards,202,1092,MasterCard,54,74
6109,1,0,1,18.72,10.36,2799.96,493.28,Iran,male,2021-02-07,Credit cards,244,1280,MasterCard,30,63
5473,1,0,1,27.72,35.44,3122.32,917.72,Turkey,female,2021-02-26,Bank transfers,52,1130,JBC,94,74
2853,0,1,0,5.84,3.72,2910.24,318.48,United States,male,2021-01-03,E-Wallet,200,1117,Visa,87,41
4009,1,0,1,35.76,30,4650.64,291.32,Canada,male,2021-03-02,E-Wallet,107,1219,Amex,38,76
4750,1,0,0,5.2,35.28,1969.4,842.12,New Zealand,male,2021-02-13,E-Wallet,48,1047,JBC,14,73
8630,0,0,1,48.04,14.88,4028.12,358.24,Spain,female,2021-02-18,Mobile,228,1229,MasterCard,6,46
5808,0,1,1,13.2,43.64,2701.88,963.84,Australia,female,2021-02-05,Mobile,50,1289,MasterCard,68,41
3917,1,1,1,15.52,16.84,4468.56,344.44,Switzerland,female,2021-02-20,Bank transfers,109,1015,MasterCard,1,82
9849,1,1,1,46.64,23.76,1665.92,237.4,Netherlands,male,2021-03-08,Mobile,24,1095,Visa,66,60
4771,0,1,1,4.36,2.28,2413.76,310.56,United States,male,2021-02-03,Credit cards,8,1191,MasterCard,45,2
2927,1,0,0,18.4,30.72,1833.48,62.36,New Zealand,female,2021-01-27,E-Wallet,138,1178,MasterCard,87,50
5453,1,0,1,4.24,44.88,1787.88,984.64,Iran,female,2021-02-04,Mobile,2,1128,JBC,48,89
4505,0,0,0,29.64,31.08,4805.44,201.6,United States,male,2021-03-18,Bank transfers,115,1076,JBC,95,1
9522,1,1,1,18.32,40.04,1627.44,172.28,Denmark,male,2021-02-08,Bank transfers,79,1090,Amex,98,73
5210,1,1,1,29.8,21,2820.8,739,Turkey,male,2021-01-03,Mobile,28,1068,Visa,13,86
5868,1,0,0,39.52,17.84,4837.28,397.48,Turkey,male,2021-03-13,Bank transfers,252,1282,Amex,92,2
1131,0,0,0,33.76,10.24,4391.16,902.88,Denmark,female,2021-01-21,Mobile,2,1187,Visa,3,34
302,0,1,1,20.4,20.6,2232.36,777.88,Denmark,male,2021-03-28,Credit cards,56,1183,Visa,17,68
1058,1,0,1,20.6,2.28,2668.04,688.48,Germany,female,2021-01-30,Credit cards,172,1245,MasterCard,34,4
5591,1,1,1,13.68,19,1257.72,442.76,Iran,male,2021-01-14,Bank transfers,42,1117,JBC,97,59
6642,0,0,0,26.08,7.96,1535.56,908.08,United Kingdom,male,2021-03-25,E-Wallet,50,1132,Visa,58,18
1144,0,1,0,26.76,14.24,4344.8,348,Turkey,female,2021-03-08,Bank transfers,206,1237,Amex,63,13
4947,1,0,1,14.52,18.96,3178.44,597.96,France,male,2021-01-26,Prepaid cards,26,1000,MasterCard,51,39
8876,0,0,1,27.4,34.48,1905.96,371.48,Brazil,female,2021-01-02,Credit cards,133,1200,Visa,89,81
1457,1,0,1,49.52,5.48,3487.28,603.6,United Kingdom,female,2021-02-04,Bank transfers,141,1060,JBC,18,77
6220,1,1,1,29.68,42.92,1783.96,124.96,Ireland,female,2021-03-25,Prepaid cards,257,1014,Visa,54,55
3110,1,0,0,23.36,33.12,4040.6,251.68,United States,male,2021-01-08,Credit cards,126,1258,MasterCard,82,31
2297,0,0,0,13.6,18.28,3459.92,781.16,Netherlands,female,2021-03-21,Prepaid cards,281,1054,Amex,22,31
252,0,1,0,9.2,17.2,4800.24,980.36,Turkey,female,2021-02-21,Bank transfers,276,1040,JBC,92,41
7358,0,1,0,49.04,2.92,1768.92,956.6,Australia,female,2021-02-05,E-Wallet,91,1040,MasterCard,28,59
6140,0,0,1,21.76,15.92,3215.48,559.72,Brazil,female,2021-02-18,Credit cards,268,1233,MasterCard,13,50
9561,1,1,1,5.04,19.24,1216.64,406.68,Denmark,female,2021-02-24,Mobile,35,1184,Visa,8,11
1841,1,1,0,21.32,34.84,3968.88,142,Norway,female,2021-03-01,Prepaid cards,149,1211,JBC,10,1
2636,0,1,0,4.4,45.68,2794.4,304.08,United Kingdom,female,2021-02-04,E-Wallet,54,1180,Visa,25,98
1134,0,0,1,22.8,42.36,1535.68,986.04,Denmark,male,2021-02-26,E-Wallet,95,1099,JBC,28,98
6008,1,1,1,34.32,28.24,3071.16,834.4,Ireland,male,2021-01-26,E-Wallet,187,1169,Amex,27,77
2768,0,0,1,15.2,24.24,4518.8,584.28,France,female,2021-01-12,Prepaid cards,137,1204,JBC,39,3
5696,0,1,1,25.6,49.4,2749.28,869.36,Germany,female,2021-01-12,Prepaid cards,84,1022,Amex,42,88
5240,1,0,1,11.88,38.32,3216.72,923.44,Norway,male,2021-02-15,Bank transfers,85,1118,Amex,15,36
7105,1,0,1,3.96,21.8,2575,253.56,Australia,male,2021-02-07,Credit cards,63,1147,Visa,84,22
9806,0,1,1,26.68,28.52,3562.08,275.64,France,female,2021-01-05,Credit cards,173,1024,MasterCard,14,37
728,0,1,1,31.04,32.84,2445.92,760.84,Brazil,male,2021-02-10,Mobile,101,1172,JBC,76,56
2773,1,0,1,43.32,10.68,3618.76,194.4,Norway,male,2021-03-31,Credit cards,276,1058,Amex,16,6
5732,0,0,0,30.28,25.8,2846.12,173.84,Switzerland,female,2021-02-21,Credit cards,245,1079,Visa,19,71
3732,1,0,0,46.52,47.68,1675.56,212.44,Netherlands,male,2021-02-20,Prepaid cards,11,1262,MasterCard,75,80
1537,1,1,1,21.64,10.36,1029.68,74.16,Denmark,female,2021-01-14,Prepaid cards,257,1159,Visa,48,24
9498,1,0,0,16.32,45.36,4335.24,344,Netherlands,male,2021-02-08,Credit cards,236,1101,Amex,48,50
6374,0,1,1,41.84,9.56,4631.92,931,Denmark,male,2021-03-26,E-Wallet,290,1274,MasterCard,63,80
8751,0,1,1,9.52,27.68,3522.16,381.44,Iran,female,2021-04-01,Bank transfers,68,1171,MasterCard,54,95
2097,1,1,1,11.52,31.32,4353.16,372.68,Denmark,male,2021-02-04,Credit cards,186,1198,MasterCard,19,9
390,0,0,1,39,29.44,2908.56,173.04,Spain,female,2021-03-15,Mobile,82,1234,MasterCard,18,1
8148,0,1,0,10.56,45.52,4969.24,94.36,Ireland,male,2021-03-05,E-Wallet,273,1100,MasterCard,21,31
9294,0,1,1,35.04,30.72,3851.12,388,Spain,female,2021-03-29,Bank transfers,70,1189,Visa,61,55
4463,0,0,0,13.28,1.32,3587.6,186.88,France,male,2021-03-10,Prepaid cards,134,1075,Visa,18,1
9215,1,0,0,45.08,26.32,3162.56,851.64,Switzerland,male,2021-01-14,Mobile,220,1105,Amex,30,64
3318,0,0,1,43.84,30.88,1283.48,536.44,Norway,female,2021-01-08,Bank transfers,98,1286,Visa,8,27
6657,1,1,1,33.4,17.56,2062.8,273.16,United Kingdom,male,2021-03-11,Prepaid cards,284,1215,Visa,64,20
7982,1,0,1,49.4,43.8,2272.2,412.36,Brazil,female,2021-03-01,E-Wallet,96,1130,MasterCard,94,43
4235,0,0,0,46.4,34.04,2674.4,403.2,Netherlands,male,2021-03-04,Mobile,288,1074,JBC,11,62
3065,0,0,0,36.92,27.12,3363.72,109.52,Iran,female,2021-01-29,Prepaid cards,40,1132,Visa,92,20
7705,0,1,1,49,7.56,1654.8,548.64,Denmark,male,2021-02-09,Bank transfers,30,1021,Amex,46,70
7775,0,0,1,33.44,8.36,1238.48,731.2,Brazil,male,2021-01-05,Bank transfers,151,1034,JBC,47,51
2986,1,1,0,45.88,28.72,3632.08,690.24,Ireland,male,2021-01-06,E-Wallet,64,1222,Visa,60,58
3836,0,1,1,4.24,33.6,2422.12,668.4,Ireland,female,2021-02-04,Bank transfers,29,1127,JBC,3,71
551,0,1,0,45.76,44.76,4841,639.56,Brazil,female,2021-03-27,Prepaid cards,244,1007,Visa,52,16
5061,1,1,0,36.16,29.4,3650.72,560.28,New Zealand,male,2021-03-04,E-Wallet,216,1147,JBC,16,73
8074,0,1,1,24.96,33.24,1738.88,939.12,Switzerland,female,2021-02-20,Mobile,47,1151,JBC,91,38
354,1,1,1,25.56,23.2,3815.56,534.84,Brazil,female,2021-03-31,Bank transfers,116,1299,JBC,60,21
7686,1,0,0,29.44,29.04,4790.28,206.8,Denmark,male,2021-02-11,Mobile,166,1023,MasterCard,62,57
277,0,1,1,18.88,10.48,1562.64,664.6,Denmark,male,2021-03-02,Mobile,138,1052,MasterCard,50,44
3193,1,0,0,36.96,31.44,4619.84,226.12,United Kingdom,male,2021-02-18,Mobile,114,1003,Visa,4,40
3896,0,1,1,14.24,37.52,4286.72,378.72,New Zealand,female,2021-03-08,Prepaid cards,137,1160,Visa,66,77
53,0,1,0,19.64,7.32,3740.76,184.88,Netherlands,male,2021-03-09,Credit cards,18,1200,Visa,58,22
2439,0,1,1,10.4,43.24,1183.44,223.4,Iran,female,2021-03-07,Mobile,114,1178,Amex,6,33
1798,1,1,1,4.08,13.12,1652.76,554.92,Switzerland,female,2021-01-30,E-Wallet,228,1063,MasterCard,42,99
2319,1,1,1,2.72,27.92,1315.92,443.72,Switzerland,male,2021-03-21,Credit cards,3,1020,Visa,98,43
4994,0,0,0,35.64,29.24,1333.48,903.36,Australia,female,2021-02-21,Bank transfers,5,1146,Visa,52,13
2135,0,0,0,21.68,4.6,1243.64,844.36,United Kingdom,male,2021-03-15,Mobile,297,1061,Amex,40,86
9065,0,1,0,4.36,23.84,2486.52,179.04,New Zealand,male,2021-02-01,Bank transfers,107,1157,Visa,25,23
7372,0,1,1,36.2,7.76,3811.32,540,Switzerland,female,2021-03-25,Bank transfers,179,1287,JBC,28,86
5724,1,0,0,11.84,38.12,4285.6,159.28,Switzerland,male,2021-01-21,Bank transfers,193,1049,JBC,58,86
4995,0,1,0,47,5.28,3454.36,943.96,Spain,female,2021-03-23,Prepaid cards,84,1195,Visa,13,66
255,1,1,1,24.84,15.88,2229.24,371.32,Brazil,male,2021-01-07,Mobile,220,1056,JBC,48,18
4594,1,0,1,38.08,6.24,3694,769.04,Ireland,male,2021-01-16,E-Wallet,238,1072,JBC,71,67
7211,0,0,0,27.04,37.04,4299.92,795.08,Iran,male,2021-01-05,Mobile,210,1243,Visa,50,64
2019,1,1,0,5.36,34.96,4225.4,446.16,Canada,female,2021-02-19,E-Wallet,139,1120,Visa,58,8
5507,1,1,0,35.56,5.32,4616.92,768.12,Spain,female,2021-03-04,Prepaid cards,257,1207,Amex,76,77
7184,0,0,1,22.6,26.2,3612.96,934.2,Denmark,male,2021-03-06,Prepaid cards,122,1243,JBC,92,19
2995,1,1,0,16.08,36.04,3887.48,552.56,Netherlands,male,2021-02-27,Bank transfers,120,1054,MasterCard,39,36
2180,1,1,1,46.36,32.8,3023.36,843.52,United Kingdom,male,2021-01-30,Prepaid cards,106,1149,Amex,48,76
5544,1,1,1,39.92,44.72,1421.4,893.92,Ireland,male,2021-01-16,Credit cards,91,1277,Visa,23,14
3908,0,1,1,24.04,5.76,2912.32,775.72,Netherlands,female,2021-01-08,Prepaid cards,30,1016,Amex,19,3
3491,1,0,1,49.04,21.16,1303.76,875.76,Ireland,female,2021-01-19,Mobile,8,1091,Amex,72,19
2341,0,1,0,32.28,21.88,4822.68,139.8,France,male,2021-01-12,Bank transfers,235,1010,Amex,44,75
5766,0,0,1,18,17.56,4818.4,248.12,Switzerland,female,2021-02-17,E-Wallet,1,1061,MasterCard,61,92
8407,1,0,0,44.28,46.52,4822,693.24,France,female,2021-01-24,Bank transfers,30,1207,MasterCard,91,21
7973,1,0,1,18.96,4.8,1462,209.64,France,female,2021-01-26,Bank transfers,209,1231,MasterCard,21,63
3651,0,0,1,49.76,9.72,2160,374.72,Ireland,female,2021-01-07,Credit cards,179,1219,JBC,34,26
3104,0,1,1,2.08,24.96,3558.28,407.04,Australia,male,2021-03-04,Mobile,227,1231,MasterCard,99,81
5839,1,0,0,40.04,45.48,3371.56,897.96,Denmark,male,2021-01-01,Credit cards,144,1162,Visa,44,91
3180,0,0,1,44.28,17.12,2004.28,190.84,Iran,female,2021-01-17,Mobile,255,1070,JBC,64,70
7181,1,0,0,26.52,23.4,3665.52,685.64,United Kingdom,male,2021-03-19,Credit cards,158,1022,JBC,22,84
8699,0,1,0,13.04,7.2,4499.96,831.08,Netherlands,male,2021-02-09,Credit cards,136,1222,Amex,26,94
6049,1,1,1,13.72,47.88,4961.36,685.12,United Kingdom,male,2021-04-01,Bank transfers,211,1207,Visa,80,46
1051,0,0,1,34.2,27.44,4870.8,375.48,New Zealand,female,2021-03-06,Bank transfers,151,1232,Visa,20,21
1033,0,1,1,22.56,2.36,2011.48,646.08,Iran,female,2021-01-05,E-Wallet,282,1069,MasterCard,68,19
6270,1,1,0,10.96,26.28,1064.48,180.52,Ireland,male,2021-02-06,Mobile,135,1224,Visa,26,63
2759,0,0,1,46.48,18.96,4995.88,213.72,Norway,female,2021-01-23,Bank transfers,58,1038,JBC,86,68
